A1; A2; A3; A4; A5; A6; A7; A8; A9; A10; A11; A12; A13; A14; A15; A16; A17; A18; A19; A20; Class
 0.4914; -0.7645; 0.4374;18.827; 0.5157; 0.1709;16.659; 0.9026;22.798; 0.0740;17.305; -0.4546; -0.2542; 0.7440;25.231; 0.7623; -0.2422;16.344;18.023;11.674;0
-0.1704;-13.213;-10.796; -0.4417; 0.4686; 0.3107;-11.929; 0.0657;-14.934; -0.8012; -0.7197;-11.155; -0.0813; -0.6888; -0.9202; 0.8387;-12.036; -0.5336; -0.0207; 0.0559;1
-12.778;-10.134;-19.670; -0.2728;10.498;-10.225;-22.128;16.388;16.427; -0.4302;-22.651;-14.099; 0.0912; -0.1226;-17.299; -0.8715; -0.6157; -0.3742;-15.935; 0.6066;1
-12.032; 0.9064;-11.301;15.268; -0.9889;13.497; 0.3064; -0.2133;28.370; 0.5614;12.491; -0.3957; 0.5326;19.031; 0.7114; -0.8453;13.188;10.552; 0.1087; -0.5661;0
 0.3820; -0.3299; 0.8539;15.817;-13.204;-12.073;19.454; 0.4681; 0.1568; 0.0149; 0.7313; -0.3574; 0.0282;11.003; 0.4840; 0.1991; 0.4679; 0.0275; 0.8837; -0.7772;0
 0.2695;12.942; -0.0913;-11.854; -0.3612; 0.1462;-17.243;-25.025; 0.2780;-13.383; 0.5655;-22.152;-12.691; -0.8136; 0.1326; -0.2536;-11.754;12.332;-10.529;-17.052;1
-14.195;22.242;-22.643; -0.7709; -0.7200; 0.2001;-13.024; 0.3812;-10.219;-13.360;17.125; 0.0774;-11.584; -0.8842;-20.058;-22.711;12.615; -0.1471;-17.355;-14.579;1
10.772;17.659; 0.2379;10.911;-26.120;22.107;-19.988; -0.3750;-11.374;-17.219;-19.590;18.876;-18.072;-18.889; -0.6385; 0.0612; -0.7593; -0.2851; -0.1333; -0.9027;1
 0.7602; 0.1821; 0.5378; -0.5044; -0.4964;-14.642;-11.987;-12.792; 0.2223; -0.6832; 0.5973; -0.7613;-13.826; -0.7436;-17.234;-21.783;11.156;-21.696; -0.6603; 0.5221;1
 0.1836;-16.489; 0.1160;11.347; -0.6402; -0.7471; 0.7196;14.683;11.349; -0.1870; -0.0870; 0.2523; -0.5881; 0.9999; -0.5632; 0.9919;22.057; -0.6051; 0.5713; -0.0734;0
17.911; 0.1481;10.344;11.742;10.319;10.386;29.980; 0.9981; -0.3629; -0.3369; -0.4070; 0.1261; 0.2776;17.855;12.430; -0.5127;19.589;11.795; 0.1345; -0.9288;0
-15.949;-10.319;-15.515;-21.611; 0.5365;-15.597; -0.1645;-10.763; -0.0894; -0.3997; -0.5541; -0.8419; -0.0066; 0.1935; -0.6066; -0.9653; 0.0828;14.170; 0.1870;-23.656;1
15.011;12.312;23.779; -0.7710; 0.1854;-13.630; 0.5278;14.905;27.915;14.450; -0.8534;11.536;15.572; -0.3868;-16.346;12.204; 0.6294; 0.2165; 0.8762;15.599;0
 0.4950;11.478; 0.3115;-18.863;14.947; -0.3074; 0.0533; 0.2979;12.996; -0.6514; -0.7748;-13.915;18.722; -0.3422; 0.2788; 0.7807; 0.1544;24.000;19.974; -0.6402;0
-0.6503; 0.3057;15.060;16.261; -0.0431; 0.7050; 0.5947; 0.7960; -0.0285; 0.7425; -0.1369;15.872;30.643; 0.4377; 0.3988;12.818; 0.5320;17.417;14.305; -0.5752;0
-0.2743; 0.6359; 0.4311;10.366; 0.5216; 0.1456; 0.4528;-12.416; 0.7045;17.517; 0.3857; -0.5591;-12.468;19.436; 0.9786; 0.0240; -0.4155; -0.2392; 0.5761;21.460;0
-0.6501; 0.3698; -0.6828;14.107;-18.850; -0.5426;19.726; 0.4945; -0.3345; 0.7697; -0.7166; 0.1885;-10.699;12.831; 0.9029;-18.071; 0.6056;-10.551; -0.0933; -0.7695;1
15.585;10.500; -0.8493; 0.4209; 0.6339;11.662; -0.1200;-16.608;10.731;-10.151; 0.7597; -0.1890; -0.3233; 0.6602; 0.3261;12.655; -0.0850;21.210; -0.2506;17.572;0
13.558; 0.2179; 0.5134;12.989; -0.2422;13.813; 0.7468; -0.2706; -0.2748;12.669; -0.0080;10.609;-14.880; 0.0843;17.920; 0.8292; -0.2216; 0.5019; 0.2997;30.733;0
-11.592; -0.2791;11.188; -0.1153; 0.2247; -0.8184;-14.046; 0.4045; -0.4925;-16.914; 0.0048;-16.463; -0.3773; -0.1606; 0.3005; -0.5603; 0.7515; -0.4618; 0.1723;-22.514;1
22.218;12.973; 0.0677; 0.5178; -0.2752; 0.9986; 0.2618; 0.8384; -0.1920; 0.8729;-12.779; 0.2842;24.408;11.234; -0.2201; 0.1498; -0.7069; -0.1143;13.112; 0.3307;0
 0.8637;16.985; 0.1479; 0.0945; -0.2657;13.480; 0.9546; -0.1677; 0.1298;15.494; 0.2697; -0.7556; 0.1118; 0.3191; 0.0828;-14.117;12.678;13.558; -0.8568; -0.5047;0
-0.4920;17.757;11.413;13.723; 0.9572; 0.9785;11.406;16.551;11.910; 0.0637; 0.3548; 0.2165;11.407; 0.0426; -0.6197; 0.5584; 0.3208; 0.3929; -0.0874; -0.1437;0
12.112; 0.7077; -0.5377; 0.3335;16.947;-20.127;-19.396;20.138; 0.1550;25.008; -0.8319; 0.0741;26.295; -0.0368;-10.794; -0.1096;15.028; 0.9742;10.551;-10.915;0
-0.5875; 0.1775; -0.6258;-26.287; 0.5138;-20.378; 0.7294;12.552; -0.6694; -0.5302;-16.096; -0.8440; -0.1172; 0.1803;-22.307; -0.3873; -0.6359;-11.302;-13.067;-14.898;1
-0.2384; -0.1355;-10.582;-22.433; -0.7991;21.589;14.610;12.517; -0.7543;-11.126;-14.551; -0.5094; -0.4680; -0.7892; -0.7063; -0.4033;-25.732;12.427;-11.851; -0.3979;1
 0.0598;-14.950; 0.3260;-25.066; -0.6614; -0.9855; -0.2451; -0.9858;-14.889;-12.476;13.364; -0.6003;-18.509; 0.3054; -0.7274; -0.1172; 0.1351;-17.758; 0.1946; 0.5765;1
11.640; -0.8837; 0.3927; 0.5153;10.715;13.735;19.539; 0.3034;10.727; -0.1402;12.020; 0.0051;-13.201; -0.1964; -0.2513; -0.6708; -0.4074; 0.7751; -0.3236; -0.3709;0
-15.159;-16.066; -0.8500; 0.3124;11.958;-21.176; -0.6385; -0.0612; -0.3323; -0.3391;20.281; 0.1516; 0.4670; 0.2467;11.569; -0.7790;-12.893; -0.1675; -0.3318; 0.8119;1
-0.6820;-16.979; -0.5110;-23.716;-13.480; 0.8185; -0.2166; -0.7100; -0.6876; -0.6247;-12.434;-18.939; 0.9108; -0.2051;-23.485;-11.176;-24.592; -0.2533; -0.4486; -0.9033;1
-14.540; 0.3955; -0.8635;25.793; 0.2855; 0.6369;19.813; -0.1677; 0.4690;-19.398; -0.5852; -0.1372;-16.507; 0.4375;11.141; -0.8026; 0.3044;-11.176;-17.232; -0.4082;0
-27.680; -0.2801; -0.4708; 0.5261;-22.170;-13.181;-11.973;-20.397; 0.3134;-12.022; -0.6023;-24.223; -0.8995;12.720; -0.6066; -0.8735;-14.531; 0.4647; -0.4250;-12.360;1
 0.9432;-15.429;-13.887; 0.2025; -0.0170; -0.4629; 0.2241; -0.8631;-13.886;-10.156; 0.8200;-10.834; 0.5778; -0.4345;-13.736; -0.7272; -0.7706; -0.1508; 0.5211; -0.8927;1
-0.1313; 0.3293;14.057; -0.3618; 0.8739; -0.9009;13.012; -0.3122;11.430; 0.4874; -0.4678; -0.7115; 0.2345; -0.7234; -0.0103;-28.741; 0.2698; -0.7545; 0.2147; 0.6934;0
 0.8902; -0.1122; 0.1011; -0.4224; 0.3569; 0.7479;-21.706;-15.645;10.706;-10.148;13.004; -0.8050;-11.022; 0.5401; -0.4293;-16.257; -0.2892;-13.010; 0.8197; -0.2442;1
-23.599; 0.0549; 0.1090; 0.4190; -0.5286; -0.5632;-12.621; -0.8459;-22.227; -0.8877; 0.6191; -0.5461; -0.4487; 0.0242;12.926; -0.9321;-12.259; -0.2059;10.464; 0.1003;1
-0.0069;16.558;10.331; -0.4443; -0.4203;22.181; 0.4232; -0.4033; -0.0340;11.088; 0.4307; 0.6073; -0.1307;-11.334; -0.6795;10.942; 0.8188; 0.6553;19.354; 0.2613;0
-12.865;-21.127; 0.1319; -0.2899; -0.2010;-15.022; -0.8033; 0.3854; -0.8921; -0.7995;-17.579;-15.156;-21.244; -0.5414; -0.8467; -0.6546; 0.3393; -0.4702; 0.9442; 0.6780;1
21.935; -0.8265; -0.5127; -0.5227;-15.675;-15.134;-21.444; -0.7548; 0.5638; 0.0051;-19.038; -0.2321; 0.9821; 0.4230;-14.850;-14.563; -0.0198; -0.1985;-16.849;21.945;1
13.889; 0.4005; 0.0331;-24.193;-21.792; 0.3653;-18.794; -0.7819; -0.6922; -0.2311;-16.712; -0.3008;-10.514;-15.865; -0.8304;-14.074; 0.7858; -0.4600; -0.0492;-14.472;1
-0.9831;-11.512;-13.544;-13.134; 0.3820; 0.7295; -0.8752; 0.4776; 0.5818;-19.209; -0.6255; 0.2231;-17.685; 0.5710; -0.0351;-12.716; -0.3920; 0.5287; -0.8185;-19.551;1
11.020;14.062;21.571;10.272;13.432; -0.4421;11.323; 0.1317;14.432; 0.5957; 0.2387; 0.4157; -0.6228;-10.954;16.253; -0.1693; 0.4458;10.377;16.448;11.790;0
-0.4755;-16.219;-18.902; -0.8604; 0.9495;-12.354; 0.0378; -0.8273; -0.2135; -0.3091; -0.6766;-17.074; -0.9979;13.565; -0.6322;-13.966;-19.899;-10.190; 0.0788;20.192;1
 0.7752; 0.1523; -0.1635; -0.9470; -0.7893; -0.3310; -0.2016; -0.7313;-14.266; 0.3129; 0.4865; -0.5281;-14.668; -0.8032;-15.035; 0.4892; 0.1737;-11.898;-10.152; -0.2682;1
17.948; -0.0024; 0.5903; 0.6928; -0.4947;10.991; 0.7795;14.210;22.021; 0.9669; 0.9367; -0.7744; 0.0257; 0.9652; 0.1976;-11.317; -0.0052; 0.2559;-11.402;12.651;0
-0.9064; 0.2717; -0.1419; -0.3199;-12.025; -0.3616;-15.594; 0.7544; -0.6327; -0.6961; -0.3072; 0.2209;-18.906; 0.6634; -0.9098;-24.079; 0.2176;-15.095; 0.1015; -0.3521;1
-0.6612; -0.6629; 0.5305;-12.897;18.863; 0.4244; -0.5078;-17.047;12.283; 0.4909;11.962; 0.9040;11.787;14.622; -0.7084; 0.2639; -0.7416; -0.1682; 0.1212;15.756;0
 0.9034; 0.2431;15.505; -0.0813; 0.2110; 0.1598; -0.0694; -0.6111; 0.6261; 0.2187; -0.3837;14.870; -0.0956; 0.2873; 0.2858;-19.596;14.031;18.559; 0.9544; 0.0634;0
 0.9488; 0.4590; -0.3344; -0.2852; -0.5593; 0.2885;14.666;17.586; -0.9574;-10.874; 0.9421; 0.6396;11.302; 0.3629;13.361;13.575;15.562; 0.3903;13.395; -0.0352;0
-25.397; -0.6602; -0.3480; -0.5732;-10.333;-19.173;-10.013; 0.1514; 0.6168;-19.103;-23.753; 0.2336;-16.356;-13.290; 0.9854;-11.915;15.515; 0.0450;-20.410;-15.338;1
-23.268;10.902;-24.780; -0.1419; -0.6481;-11.420; 0.3152; 0.1720; 0.1276;-14.383; -0.5921; -0.4829; -0.8610; -0.7148; 0.4680;-10.740; 0.3353;-15.552; -0.4511; 0.9770;1
17.382; -0.3634;-12.674; -0.5634;11.460;13.287; -0.9547; 0.2850; 0.9443;23.776; 0.8682;12.009;10.600; 0.4079; -0.3069;-11.271; 0.2434; -0.9843; 0.7675;14.622;0
11.143;-19.875; -0.3446; 0.3078; -0.5760;-14.548;-16.135; -0.6983;-14.000; 0.9817;-12.032;-13.495;-15.899; -0.1689;-13.148; -0.3029; -0.4548;-31.660; -0.1463; 0.4583;1
-10.553;13.396;16.130;15.118; -0.4556; 0.0418; 0.7234; 0.1942; -0.5151; 0.8868; -0.5836; -0.2538; 0.6610; -0.9298;14.294; -0.6706; 0.2477; 0.4641; 0.7291; 0.2307;0
-19.856; -0.5900; -0.1611; 0.7728;15.152; -0.2751; -0.8757;11.373; -0.0517;10.438; 0.9595;11.005; -0.2105;-13.878; 0.7761;12.188; -0.2764; 0.8678;15.895;-13.180;0
18.141;19.258; -0.7510; -0.9516; 0.5169; -0.8775;-13.272; 0.8548; -0.9394; 0.9079;-13.603;10.476; -0.5938;-11.261;-21.271;19.243; 0.8797;-23.918;-12.527; -0.5895;1
19.773; 0.7263; 0.4609; 0.9878; 0.3769;18.926;-16.213; 0.6346;20.634; -0.4117; -0.4107; 0.9061;-12.262; 0.9983;19.886; -0.3788; -0.5505; 0.3921; -0.6636; -0.0599;0
15.687; -0.3466; -0.9424;14.462;-15.808;-13.629; -0.0006;17.018;12.660; -0.2701; -0.3113;-12.192; 0.5051;25.016;19.038; 0.0738;-10.779;16.291; 0.1756;23.683;0
 0.1695; -0.3518; -0.4010;-14.486; -0.3911;-11.984; -0.4481; 0.3354; 0.3169;-10.904; 0.7289;20.574; 0.4726; -0.9218; -0.5179; -0.1847; -0.5082; 0.4821;-10.430; -0.0190;1
-11.147;-23.468;11.849;-17.081; -0.0482; -0.3266;-13.694; 0.8897; 0.8392; 0.7231; -0.9938; 0.3422; -0.3000;13.800;-17.311; 0.7548; -0.9565; 0.2846; -0.3376; -0.7580;1
-0.4318; 0.9809; 0.5649; -0.0313;24.869;18.877;18.078;11.813; -0.3995; -0.7298; 0.8028; 0.8902; -0.4905; -0.2475; 0.2964;-10.789;11.933; -0.0595; -0.7491;-13.357;0
-13.683;20.721;22.469;16.485;24.887;22.776;13.658; 0.5174; -0.3272; 0.6712; 0.1314; 0.7756; -0.9811;21.594;17.584; -0.0530; -0.2170; 0.3295; 0.6464; 0.1068;0
 0.5542;-11.781;12.082; -0.3703;14.749; 0.9522; 0.7809; 0.0668; 0.5097;18.021;15.723;13.611;11.560; 0.1689; -0.5949; 0.4158;-14.102; -0.0504; 0.2169; -0.3620;0
-10.009; 0.4290;-24.286; 0.9284;-10.919; 0.1114; -0.6889; -0.4789; -0.6947; -0.4843;-15.819; 0.0787;-12.894; 0.5134; -0.8102; -0.7757; -0.4917; 0.6616;-21.876;13.101;1
-0.0194;-11.389; 0.3844; -0.0999; 0.8409;15.232; 0.6066; 0.8282; 0.1601; -0.2881; 0.4531;16.761; -0.1889; 0.1740; 0.6682; 0.1369;10.022;17.153;10.427; 0.8104;0
-0.8211; -0.4452;-10.215;13.017; 0.2588; 0.6459; -0.9671;-12.556; -0.8968;-11.317; -0.4266;-15.045; 0.2387;-10.904; -0.1538;-15.693; -0.8227; -0.3659; -0.3619; -0.6589;1
 0.3063; -0.2118; -0.6531; -0.7741; -0.2232;-13.588; -0.0977;-16.331; 0.6141; 0.4380; 0.9045; 0.5834; 0.2653; 0.4497; -0.1526;-30.356; 0.0008; 0.2884; 0.0909; 0.6468;1
30.936; -0.3410; -0.0105;23.978; 0.9894; 0.0648; -0.2006;29.017; 0.9140; -0.5128; -0.5346;20.012; 0.8079;16.760; -0.0090;-12.178;11.067; 0.8448;28.656; 0.6139;0
-0.0995;10.458; 0.3554; 0.4624; -0.5172; 0.5765; -0.2020; -0.7085;-14.282; 0.8069;-12.094;-16.428;12.813; 0.2822; -0.7881;-22.424; -0.7039; -0.5370;-12.265; -0.8115;1
 0.6533;16.961; 0.4165; 0.9913; 0.1379; 0.3308; 0.4680;16.217; -0.4404; 0.8406; -0.3609;19.701; 0.5138;10.408; 0.5586;16.202; 0.6405; 0.7886;14.380;-12.055;0
11.022;17.578;10.490;17.747;56.395; -0.4566;-12.718; 0.4590; -0.4854;-14.027;24.607; 0.7671;-10.518; 0.4792;18.510; 0.6914; 0.8569; -0.2518;21.000; -0.3630;0
-0.2265; -0.4313;20.203;16.376;-14.630; -0.7972; -0.1226;-14.740;-16.119; 0.4042;15.482; -0.9064; 0.8973;23.214; 0.5289; 0.2750; 0.6473;15.926; -0.9337;-13.535;0
-0.1733; -0.4724; -0.1919; 0.2732; -0.3845; -0.0579;-19.688; 0.9775; 0.4159; -0.6721;-19.746;-21.100; -0.0964;-13.825; -0.8572; -0.1729;-11.515; -0.3960;-13.344; 0.3546;1
 0.6285; 0.9687; -0.1672; 0.6664;17.100; 0.3039; 0.1410; 0.7432; -0.4005; 0.6688;-13.226; -0.2236; 0.3525; -0.7575; 0.6117; 0.2471; -0.6682;-13.225; -0.7416;34.198;0
16.737; 0.0447;14.647; 0.2189; 0.8391; 0.9749;-13.165; -0.9246; 0.5307; 0.9398; -0.1729; 0.8514; 0.3775; -0.0087; 0.6252; 0.6111; 0.9769;12.127;-10.513;18.978;0
35.320;22.661; -0.6999; -0.4032;12.530;19.023; -0.1261; 0.7945; 0.7473; 0.0213; -0.0232;12.942; 0.8317; -0.1670; -0.0711;11.705;21.066; 0.9664; -0.1600; -0.5590;0
13.990; 0.4178; 0.0825; 0.4712; 0.1377;-14.261;15.333; 0.3699; -0.2037; 0.7471; 0.3248; 0.4724;-12.233; -0.7772; 0.7312;15.000;13.428;12.360; -0.6035;16.074;0
-0.9709;-10.062; -0.9848; -0.7359; -0.0071;-13.795; -0.4378;-17.884; 0.3070; 0.6978;-18.041; 0.9132; 0.0491;12.622; 0.0170; 0.4532; -0.4332; 0.2778; -0.8396;-19.353;1
-0.7698; 0.4414;-13.406;-14.295; 0.4017;-10.486; -0.5794; -0.3303;-11.363; -0.2948; -0.2844; 0.1311; 0.5000; 0.6330;-15.340; -0.3608; -0.3180;-15.840; 0.1676;10.581;1
 0.6631; 0.9346;11.184;12.690;15.155; 0.5974;20.063; 0.8625; 0.3581;-16.847; -0.0015; -0.5032; 0.7810;15.689; 0.8688; 0.2161; -0.4866; -0.4143; 0.1993;21.013;0
 0.5291;16.531; 0.9273; 0.4083; 0.9807; -0.7507; -0.9456; -0.2407;13.581; 0.7306; 0.2413; -0.7729; 0.1328; 0.2620;10.511; -0.1198; 0.6202; 0.6533; -0.7686; 0.2286;0
-0.0107;-28.572;-15.440; 0.1489;-15.770; 0.5372;-29.487; -0.9928; -0.0924; 0.3396;-20.670;-11.425; -0.0231;-12.427;-15.006; -0.2708; -0.5954;-12.200;-19.281; -0.9898;1
 0.1638;-22.569;-24.675; -0.0783; -0.3776;-12.369;-18.781;19.108;-18.160;-11.933; -0.9620; -0.7593;-12.052; -0.1985; -0.5594; -0.6576; -0.7364; 0.0770;-16.389; -0.3309;1
 0.9772; -0.7061; 0.8314;12.080; 0.0586; -0.2470; 0.5918; -0.7369; 0.5652; 0.2167; 0.3582;10.366; 0.5834; 0.6420;15.581; 0.3032; -0.0196; -0.3321; 0.4796; 0.7948;0
-25.657; 0.6569; 0.5310; -0.5148; -0.1577; -0.2115; -0.2000;-22.426; -0.4172;-28.305; 0.7429; -0.3181; 0.1781; -0.5719;-13.106;-17.272; -0.5852; 0.5554; -0.7049; 0.0273;1
16.625; 0.2293; 0.4445; 0.0431; 0.3253;11.379;10.221; -0.0179; 0.2151; 0.8397; -0.9827;-23.787; 0.0224; -0.1587; -0.4630;-33.292; -0.9794; -0.8676; -0.8446; -0.8211;1
-11.138; 0.2081; -0.1134; 0.3210; -0.6645;-15.024; 0.1050; -0.5602;-15.915; 0.0089;-10.339; -0.3488; 0.3536; -0.2079; 0.8641; -0.7322; 0.3984; -0.8981;-10.981; -0.1168;1
16.238; -0.7673; 0.6715;22.028; 0.7420; 0.4112;-10.489;15.460; -0.4467; -0.0968; 0.9065;11.738; 0.4253;19.271; 0.7317; -0.2109; -0.9515; 0.1704; 0.1517; 0.7467;0
-17.451;-11.937;-14.089; 0.1408;10.171;-24.481; -0.0642; -0.2165; -0.3128;12.732; 0.4188; 0.2647; 0.2495; 0.7932;-10.872;-22.726; 0.9063;-26.215; -0.5152; -0.1701;1
13.799;12.112; 0.0661;22.473; -0.9480; -0.0023;-18.407;11.446; 0.8754;-10.955;11.864; -0.2041;11.025;13.926; 0.7059;13.008; 0.7231; -0.6497; -0.8962; 0.7779;0
-16.536;-17.570;-13.755; 0.2112;13.841;-16.824;17.668;-10.947; 0.1071;-18.828; -0.3084; 0.7166;-11.274; -0.0039; -0.8480;13.545;-12.067; -0.7096;-20.032; 0.7460;1
 0.5473;14.114; 0.0028;12.025; -0.5689;13.283;10.518; -0.8997;-12.064; 0.7973;13.561;11.201; -0.1978; 0.9920;10.946; 0.3024; -0.4455;-12.433;15.482; 0.7649;0
-0.1762;24.621; 0.3145;16.559; -0.8042; 0.9046;-16.408; 0.4564;17.090; -0.7410; 0.2994; -0.0020;16.191; -0.3735;15.289; 0.0153;22.993; 0.0547; -0.3613; -0.0184;0
12.670;-22.921; 0.5144;-13.689; -0.8694; -0.0715;-12.923;-10.114; 0.1207;12.103; -0.2321; 0.6116; 0.5991; 0.9330;16.068; 0.5637; 0.0890; -0.5622; -0.5125;13.531;1
 0.7603;-12.782;-15.045; -0.9850;-19.287; 0.1881; -0.2399; -0.1114; 0.1261; -0.9501;-12.136; 0.4436; 0.1806; -0.3028;11.273; 0.9028; -0.1112;-19.571; 0.6254;-16.539;1
-0.3487; -0.1651;-10.462; 0.2314; -0.6075; -0.8947;-20.519; -0.3278; 0.1177; 0.5379; -0.8024; -0.6591; -0.2132; -0.6782;-10.854; -0.4628; -0.9838; -0.2345;-10.146; -0.5957;1
 0.3722; -0.7044; 0.7452;-10.058; -0.3390;17.065;-11.525;13.951; -0.3850; -0.1444; 0.7544;18.133; 0.2215;16.584; -0.2650;27.077;-12.562; 0.0378; 0.0943; -0.6190;0
-0.2227; -0.5796;-23.750;-17.084; 0.2139; 0.0341; 0.3530; 0.2045; -0.0605;-13.386; -0.1382; 0.1348;11.592;-16.584; 0.0729; -0.1370;-13.031; 0.2995; -0.3515; -0.4955;1
-15.859; -0.1674;13.199;11.480;20.749; 0.6717; 0.1170; 0.3065;14.412;-11.808;11.253;13.067; 0.8357;13.161;14.940; 0.4571; 0.4018;15.531; 0.3146;10.061;0
-0.9493; 0.1043; -0.7550;-15.453; 0.7027;-12.373; -0.7619; -0.8133;-10.659;-15.025; -0.9867;-19.679;-16.947;-21.954; -0.1614; 0.6789; 0.0160;-28.100;-10.208; 0.0611;1
-23.260;15.469; -0.7968;-17.062; 0.5697; 0.9865; 0.8812; 0.5848; -0.5006; -0.0771; -0.4194;10.936;-13.745;-11.089; 0.3718;-10.948; 0.6658; -0.2904; -0.6972; 0.1225;1
-0.8091;12.597; 0.7674;25.257; -0.1014; 0.3115; -0.4611; -0.8572; 0.9031;11.387; -0.3238; 0.6320; 0.3742; -0.0155; 0.0773; -0.1732; 0.8291; 0.6930; 0.1772; -0.0907;0
-0.8260; 0.2239; -0.9849; -0.2484;-16.190;-16.449; 0.0783;-11.085; -0.0269;-13.368; 0.1828; -0.1055;-14.663; 0.4544; 0.1240; -0.1428;-18.536; 0.4096;-15.538; -0.8189;1
-19.044; -0.8331; 0.1706; 0.7927; 0.6138; -0.2939; -0.0357; -0.7985; -0.3069; 0.1276; -0.3776;-15.577; 0.6536; -0.2162; -0.9499; 0.8446; 0.1325;-37.910; 0.6598; 0.2820;1
10.514;22.912; 0.4768;16.460;13.395; 0.6184; -0.0618; -0.9285; -0.0408; -0.4023; 0.1225;20.941; 0.0724; 0.3137; 0.4120; 0.5023; 0.9585; 0.0639; 0.3795; -0.3657;0
-14.746;-12.990; 0.6937; -0.7220;-10.174; -0.4650;-11.435;-10.218; -0.8800; -0.4921; 0.5965;-10.926;-14.429;-11.906;-12.097;-10.632; 0.1587;-19.431;11.035; 0.8647;1
 0.6287;11.477; -0.5153; 0.5160;16.845;10.019; 0.7363;13.290; 0.2970; -0.3125;19.679; 0.2472;10.953;13.297; -0.4684;-10.927; 0.3728;16.345;-13.107; -0.0181;0
11.008; -0.5485;12.640;17.771;12.831;14.305; 0.2884;10.673;-12.148; -0.2560; 0.9764;-18.834;19.491; 0.2214;15.116; 0.6495; 0.1816; -0.2569;18.539; 0.6396;0
21.924; 0.8351; -0.4398;13.592; -0.9664;-10.161; -0.9437;10.120;15.097;12.002; 0.9530; -0.6397; -0.9781; 0.0514;12.406;-11.323; -0.1514; 0.1793; 0.6063; -0.5488;0
-0.8408;-18.066;-20.271; -0.5525; 0.6896;-13.569; -0.5177; -0.8140; -0.6040; 0.1951; 0.0879;-11.765;11.160; 0.3865; -0.3364;-10.096; 0.8555; -0.9567; -0.6993; 0.9474;1
 0.8146; 0.7133;-15.536; -0.0674; -0.1638; 0.4384; -0.7598; 0.0662;-17.442; 0.2629; 0.8522;-38.262; 0.7563; 0.0414; -0.2814; 0.6287; -0.3649;-24.863; -0.1918;-15.940;1
 0.2972; 0.9267; 0.4831; 0.1514; -0.1333;-10.439; -0.1138;14.430; -0.2913;-10.228;15.405; -0.7893; -0.4161;-10.342; 0.3573; 0.5657;-18.553; -0.7306; -0.9297; -0.9160;1
-0.6982; 0.1956; 0.7871; -0.7845;12.909; 0.4955; -0.6505; 0.2572;10.092; -0.1906; -0.3128;10.616; -0.4960;18.578; 0.5608; 0.1142;10.097;13.302; -0.6467; -0.2218;0
 0.1396; -0.4202; 0.0344;14.285; -0.7036;10.274; -0.0912; 0.4807;10.328; -0.2309;-13.367;10.450; 0.6301;10.439;22.080;-16.764;-16.600; 0.2664; -0.4694; -0.7979;0
-13.613; -0.6184; -0.8696;-17.244; 0.0467; -0.5085; -0.9735;12.083; -0.8338;-21.158; -0.0513; -0.4028; -0.8428;-12.182; -0.6192; 0.4460;-12.764;-23.264; 0.4280;-15.129;1
 0.4668; -0.0333; 0.3523; -0.3400; -0.3401; -0.0307;-15.710; -0.6380;14.953; -0.7488; -0.9721;-12.637; -0.4718;17.402; -0.1882; -0.1703;-18.953; 0.2187; -0.2406; -0.4621;1
15.770; 0.6139; 0.0847;18.272; 0.2029;14.855;15.351;19.727; 0.3118; -0.5024; 0.2448; 0.5494; 0.4094; 0.1329;20.924; 0.7565; 0.7097; -0.6373;-12.710; 0.8515;0
14.152; 0.4723; -0.6677; 0.2332; 0.2761;-16.370;-13.678;11.080;-11.714;-12.367; -0.2984; 0.3227; -0.2729; -0.4701; 0.3058; -0.4570; -0.3554;-12.475; -0.9670;-18.766;1
 0.5251; -0.9000; -0.2282;14.895; -0.7387;-14.368; -0.3893; -0.3882; -0.2138;-11.450;-22.903; -0.4855; 0.1649;12.411;-12.150;-19.375; -0.2470; 0.8040;11.142; 0.9207;1
-11.053;17.252; -0.4419; 0.4549;11.098; 0.6722; -0.7652; 0.9490; 0.8670; 0.9934; 0.9477;-14.355; -0.1818; -0.1832; -0.9457;16.063; 0.6638; 0.5542; -0.1303; -0.2279;0
 0.9477; -0.2465; 0.0314; 0.0416;-17.552; -0.4566; 0.1272; 0.4245;12.156; -0.7935;17.562; -0.6384;-10.580; 0.5904;10.265; 0.8209; -0.1273; 0.0907; -0.5087; 0.9455;0
 0.9575; -0.2640; -0.2595;19.253; 0.0251; 0.6085; 0.2943;14.252; 0.5858; 0.1017; -0.2682;17.722; -0.4635;12.005; 0.6353; 0.3728; 0.4568;14.992; 0.9347;22.431;0
14.820;-25.319;-19.250; -0.9881; -0.3857;14.897;22.560; 0.5273;18.461; -0.5682;-13.123; -0.6208;19.729; 0.6700; -0.3886; -0.8723;15.215; -0.2969; 0.8213; -0.6116;0
-0.3422; 0.5546; -0.2656; 0.5212; -0.7419;-10.963;-10.526;-14.544;-11.711; -0.8706;12.371;-21.777; -0.8054; -0.5898;-14.203; -0.5922;26.137; -0.8361; -0.9672; -0.6380;1
16.938;23.852;10.440; 0.3826; -0.6929;10.709; 0.9019; 0.4592; -0.7135; 0.1448; 0.9116; 0.4102; 0.1436; 0.5778; -0.2192; 0.9197; -0.1771; 0.4563; 0.8524; 0.8350;0
